mean1	mean2	sd1	sd2	sampleID
-13.411349	-3.0350773	-4.63411	-7.0492554	AKIT_AKIT_01101
1.4034501	-0.3475706	-6.0659637	-6.2303057	ROTT_ROTT_13005
4.4080925	-27.021019	-5.0288734	-4.025077	BLDH_BLDH_11437
-1.6179677	-5.800149	-5.700714	-5.2150726	GPYR_GPYR_06369
-1.9001681	-6.796113	-6.125964	-5.0709095	KUVZ_KUVZ_14517
-12.830717	-2.9841814	-4.6176515	-6.9609356	AKIT_AKIT_01132
14.01774	-0.9271547	-5.0804076	-5.7975593	MAST_MAST_05512
-12.657093	-2.9208114	-4.6196647	-7.066266	AKIT_AKIT_12692
13.953479	-1.0334725	-5.1028533	-5.752342	MAST_MAST_06392
14.232531	-0.9623851	-5.174191	-5.7418957	MAST_MAST_24147
1.8283397	0.2408567	-5.997235	-6.142581	STBD_STBD_06460
20.829012	-1.3936889	-5.263329	-5.4986105	BULM_BULM_01126
28.179167	-6.412123	-5.604278	-3.8527203	IWOF_IWOF_08486
20.393068	-1.2596686	-5.1009145	-5.6169233	BULM_BULM_01113
4.2274	-4.5219693	-5.7674003	-5.3813744	NEWF_NEWF_00277
1.7705622	0.33990246	-6.042663	-6.222872	STBD_STBD_12749
-1.8764426	-6.791026	-6.11342	-5.0846653	KUVZ_KUVZ_07261
-1.9433252	-6.7954636	-6.073865	-5.1761084	KUVZ_KUVZ_07525
1.7416884	0.3202625	-6.0498357	-6.2903814	STBD_STBD_12748
-1.8715397	-6.699525	-6.074838	-5.123334	KUVZ_KUVZ_07526
1.8528748	0.35194474	-6.0683036	-6.3041945	STBD_STBD_12750
-12.854315	-3.0007293	-4.566605	-6.9187865	AKIT_AKIT_01131
26.232569	-6.152645	-5.4515233	-4.0336075	IWOF_IWOF_05908
4.4401703	-26.55248	-4.9184613	-3.9251394	BLDH_BLDH_11431
4.5250826	-25.717476	-5.2838287	-4.1874857	BLDH_BLDH_11438
23.068834	-1.8215246	-5.346082	-5.4061246	BULM_BULM_01107
23.670736	-1.8908341	-5.254135	-5.370082	BULM_BULM_14500
2.7484403	0.5249298	-6.1967773	-6.8589745	DANE_DANE_12993
2.7601683	0.51541644	-6.203194	-6.847226	DANE_DANE_06694
2.7128444	0.4767483	-6.092983	-6.8656006	DANE_DANE_06695
27.357931	-6.2519584	-5.490257	-3.9035087	IWOF_IWOF_07534
23.409704	-1.9298096	-5.28153	-5.2894454	BULM_BULM_01110
27.410809	-6.334382	-5.5971503	-3.9117165	IWOF_IWOF_07590
23.700197	-1.9514248	-5.288212	-5.3374743	BULM_BULM_01116
13.756864	-0.88067645	-5.073496	-5.755026	MAST_MAST_00991
4.2139826	-4.468206	-5.652132	-5.369149	NEWF_NEWF_00018
3.9265478	-4.3499546	-5.9163795	-5.56305	NEWF_NEWF_21473
4.0718036	-4.4867945	-5.7018704	-5.4645405	NEWF_NEWF_00057
1.7498988	0.30133802	-6.085093	-6.2287498	STBD_STBD_12747
-1.8319143	-6.7146745	-5.9987416	-5.1270456	KUVZ_KUVZ_06605
-1.6884404	-6.1557837	-5.960523	-5.106708	GPYR_GPYR_08840
-1.8923677	-6.7997923	-6.156602	-5.1288896	KUVZ_KUVZ_07616
-1.8748597	-7.050867	-6.1989503	-5.2391443	KUVZ_KUVZ_07774
21.935856	-1.4902864	-5.2717943	-5.3105345	BULM_BULM_01112
2.784791	0.5389572	-6.2305303	-6.836981	DANE_DANE_12992
-1.6691933	-5.8118453	-5.7787323	-5.1847734	GPYR_GPYR_04168
2.5670955	0.5150011	-6.082625	-6.9142814	DANE_DANE_15290
1.8544191	0.2275539	-6.018602	-6.1786404	STBD_STBD_06463
4.4686804	-26.895073	-4.927377	-3.9473863	BLDH_BLDH_11433
4.5454707	-27.023422	-5.172713	-4.1161585	BLDH_BLDH_01186
-1.6815795	-5.7542367	-5.658817	-5.232979	GPYR_GPYR_04971
-1.6625946	-5.8271036	-5.8250766	-5.2079387	GPYR_GPYR_08839
4.5893087	-26.306221	-4.992539	-4.142432	BLDH_BLDH_11436
2.8664825	0.5325933	-6.2251563	-6.908475	DANE_DANE_21529
-13.373237	-3.0379045	-4.570791	-6.980607	AKIT_AKIT_01134
-13.184196	-3.0159829	-4.6555514	-7.1670184	AKIT_AKIT_01278
12.254776	-16.521255	-5.417473	-4.820821	SSHP_SSHP_28479
15.232332	-4.2379923	-3.9537842	-5.4956636	WHIP_WHIP_28396
-0.3907192	-1.3520417	-5.4523416	-5.2434835	GSD_GSD_028486
-2.6380217	-10.886499	-5.5934134	-5.2188177	HAVA_HAVA_27929
-2.16062	-9.37983	-5.746253	-5.0895977	HAVA_HAVA_27930
-3.3648696	-3.5358253	-6.1709776	-5.718508	SALU_SALU_28391
-3.3469787	-3.562293	-6.083239	-5.8053074	SALU_SALU_27915
0.16733685	-0.36814362	-5.467215	-6.1752644	SPOO_SPOO_28536
4.4577627	-26.706232	-5.0619617	-3.9598382	BLDH_BLDH_28398
6.481989	-5.174844	-5.343286	-5.7202187	CAIR_CAIR_27169
18.187767	-18.564173	-5.6660104	-4.957615	COLL_COLL_28507
10.067995	2.3179412	-4.5674863	-5.5535326	FBUL_FBUL_28500
-3.3876994	-3.5448773	-6.2633576	-5.7379456	SALU_SALU_28384
12.447776	-14.839972	-5.215341	-4.8208504	SSHP_SSHP_28528
-4.6008377	-4.022548	-5.76072	-5.5662575	AFGH_AFGH_27567
-4.780107	-4.0253305	-5.671379	-5.643119	AFGH_AFGH_27918
-2.0114427	-3.733425	-5.1599016	-5.448108	BORZ_BORZ_27924
-5.0666566	-4.3008437	-5.749862	-5.4607477	AFGH_AFGH_27917
-2.054917	-3.7685947	-4.98247	-5.4658666	BORZ_BORZ_28388
5.7400675	4.8526287	-7.9850054	-6.289426	BOX_BOX_027928
6.4289412	5.941383	-8.307268	-6.610813	BOX_BOX_028501
7.1283927	6.026389	-7.9033446	-5.952257	BOX_BOX_028503
-12.639235	-11.659484	-5.6768985	-4.5574303	BSJI_BSJI_28497
19.65356	-19.62021	-5.7880034	-5.04435	COLL_COLL_28482
14.355961	-6.008316	-4.6084275	-6.5536623	ITGY_ITGY_28389
14.584202	-6.0781164	-4.505567	-6.576125	ITGY_ITGY_28393
10.358588	-4.756541	-4.5561004	-6.3970847	ITGY_ITGY_28390
14.450483	-6.0066414	-4.5549827	-6.5867023	ITGY_ITGY_28387
-3.9201596	-5.357561	-6.520368	-5.3350315	SAMO_SAMO_27927
12.318252	-16.416025	-5.3125367	-4.835971	SSHP_SSHP_28480
10.166233	2.3377392	-4.5305314	-5.5890837	FBUL_FBUL_07304
11.139876	1.0675266	-4.6929226	-6.100875	BOST_BOST_12341
-11.845856	-25.115633	-5.0837636	-5.36133	PUG_PUG_001030
4.326104	3.147925	-8.036662	-6.45302	BOX_BOX_001177
22.050678	-1.7184772	-5.2357516	-5.40565	BULM_BULM_01125
10.853224	3.7404196	-4.186875	-5.6940584	STAF_STAF_03145
13.179743	6.8575616	-6.875909	-5.4813437	BULT_BULT_13291
-11.545988	-7.1798935	-4.352193	-5.7342463	CHOW_CHOW_15628
-11.840666	-7.5352163	-4.395472	-5.733203	CHOW_CHOW_15630
-13.442603	-8.683491	-4.070041	-5.9432125	CHOW_CHOW_22802
-12.486321	-7.9580364	-4.3003736	-5.734212	CHOW_CHOW_23372
14.1150055	-0.9361264	-5.0963387	-5.7370596	MAST_MAST_21270
-14.574995	-18.8184	-5.896932	-5.0544176	PEKE_PEKE_23356
14.073431	-0.9071185	-5.032273	-5.772226	MAST_MAST_01016
12.379015	-0.9026422	-5.066365	-5.9054747	MAST_MAST_02297
12.965736	-0.7579512	-5.095837	-5.8812213	MAST_MAST_02299
12.199762	6.262836	-5.839021	-4.914484	BULT_BULT_23695
3.9021778	-7.467701	-5.5050507	-5.711516	FCR_FCR_012026
3.8962622	-7.4435472	-5.552793	-5.761655	FCR_FCR_010697
1.4097568	-0.40649837	-6.0429935	-6.254595	ROTT_ROTT_21895
1.3763381	-2.3580186	-5.8888445	-5.803631	BELS_BELS_27485
1.8944271	0.35017043	-6.074448	-6.3925123	STBD_STBD_01075
1.354129	-2.342724	-5.947301	-5.8644314	TURV_TURV_27484
-0.0719299	-14.28557	-5.531085	-4.7121615	ACKR_ACKR_11414
27.620502	-6.325807	-5.529806	-3.8845234	IWOF_IWOF_21534
7.578927	-6.0364714	-5.751659	-5.3930836	WHWT_WHWT_10041
4.5201283	-26.488111	-5.3527446	-4.28064	BLDH_BLDH_25394
7.85037	-6.1782794	-5.7365727	-5.3178067	WHWT_WHWT_10632
3.009967	-14.89378	-6.83419	-4.5697503	BASS_BASS_10355
3.0431342	-14.892453	-6.8268414	-4.642293	BASS_BASS_10340
2.9544165	-14.679248	-6.771254	-4.653087	BASS_BASS_10366
2.9396977	-14.801527	-6.830979	-4.606615	BASS_BASS_10375
2.9729645	-14.77188	-6.798565	-4.60941	BASS_BASS_10372
-2.0171766	-3.744077	-5.1964192	-5.418952	BORZ_BORZ_12879
11.179099	1.1175344	-4.678346	-6.059141	BOST_BOST_08700
11.059359	1.0801446	-4.660869	-6.1316724	BOST_BOST_08701
10.594003	12.357684	-7.0451174	-6.1728134	BOX_BOX_001179
5.0764384	3.6553879	-8.260691	-6.2928123	BOX_BOX_027749
1.5120938	-4.9929075	-5.8915973	-5.6790648	BRIA_BRIA_07780
22.152699	2.9279583	-5.6162534	-4.2845	BULD_BULD_14474
21.112314	2.7569242	-5.626716	-4.480389	BULD_BULD_14476
19.866987	2.596669	-5.360446	-4.647809	BULD_BULD_14499
19.507055	2.4413016	-5.4502106	-4.6901207	BULD_BULD_03556
6.8131056	-9.751884	-5.4724255	-4.563639	CARD_CARD_07670
7.2679076	-10.109092	-5.505687	-4.400566	CARD_CARD_09283
7.4071937	-10.373811	-5.5541697	-4.279228	CARD_CARD_06200
7.4414043	-10.337479	-5.5144258	-4.267105	CARD_CARD_06199
7.299895	-10.069182	-5.4713883	-4.4487314	CARD_CARD_07328
7.4096913	-10.18306	-5.4919	-4.333454	CARD_CARD_07654
7.1250973	-9.823292	-5.4614086	-4.4414105	CARD_CARD_07666
7.437557	-10.419472	-5.5146947	-4.215084	CARD_CARD_07976
7.276941	-10.032859	-5.5840373	-4.386528	CARD_CARD_09284
7.4501114	-10.236145	-5.5058093	-4.2631636	CARD_CARD_09285
-1.9695383	-7.571431	-6.0701013	-5.0872774	CHIH_CHIH_01204
-1.9210691	-7.5309014	-6.0788674	-5.1439276	CHIH_CHIH_01202
-1.8891169	-7.554002	-6.128527	-5.1671576	CHIH_CHIH_01205
-1.6658219	-7.3480077	-6.141007	-5.122366	CHIH_CHIH_01206
-1.5365385	-6.871834	-6.0531735	-5.2425194	CHIH_CHIH_13129
-1.9249073	-7.45529	-6.026256	-5.255023	CHIH_CHIH_13132
-1.94267	-7.564912	-6.0921407	-5.1404233	CHIH_CHIH_13167
-2.070294	-7.536551	-6.0877023	-5.099497	CHIH_CHIH_14923
19.256119	-19.198252	-5.7953715	-5.0583787	COLL_COLL_11451
19.00322	-18.88333	-5.83776	-4.912682	COLL_COLL_11454
0.20151469	-8.959931	-5.7536945	-5.567612	ESSP_ESSP_13184
16.320305	-4.4854016	-3.9058406	-5.370888	GREY_GREY_12320
16.404335	-4.4927154	-3.9559698	-5.39356	GREY_GREY_13678
16.26439	-4.4996834	-3.942441	-5.3551726	GREY_GREY_14237
15.053022	-4.2526155	-3.9667299	-5.445755	GREY_GREY_14239
16.227245	-4.467823	-3.9606557	-5.425279	GREY_GREY_14238
1.0804855	-1.1628389	-5.900739	-6.322961	GSNZ_GSNZ_13262
1.0629853	-1.1472824	-5.904059	-6.448029	GSNZ_GSNZ_13267
0.99916977	-1.1276593	-5.91038	-6.3134766	GSNZ_GSNZ_13261
1.1507336	-1.3799	-6.122088	-6.3128576	GSNZ_GSNZ_13273
1.1133071	-1.1449988	-5.988215	-6.3666883	GSNZ_GSNZ_12317
1.046701	-1.1438255	-5.95818	-6.4080048	GSNZ_GSNZ_13553
0.97969484	-1.1546514	-5.86177	-6.325236	GSNZ_GSNZ_16154
1.0235564	-1.1889733	-5.860972	-6.3164315	GSNZ_GSNZ_13276
1.1238465	-1.9905818	-5.9764657	-6.0020695	GSNZ_GSNZ_13235
0.991499	-1.1053843	-5.914814	-6.2814336	GSNZ_GSNZ_07996
-1.3869187	-6.7543726	-5.9483695	-4.9344172	IBIZ_IBIZ_01228
-1.4574571	-6.695867	-5.855415	-4.998684	IBIZ_IBIZ_01230
14.460676	-6.007187	-4.5789027	-6.637335	ITGY_ITGY_15288
-2.1686742	-7.795515	-6.186456	-5.2334547	PAPI_PAPI_27882
-14.608026	-18.858278	-5.9760556	-4.961231	PEKE_PEKE_23363
-13.963049	-18.29533	-5.6666617	-4.974105	PEKE_PEKE_22957
-11.510718	-24.393507	-5.1409264	-5.2769027	PUG_PUG_001104
-11.953501	-25.356142	-5.1808567	-5.262846	PUG_PUG_001018
-10.158976	-21.542479	-5.0722604	-5.3504887	PUG_PUG_001183
-11.916533	-25.222925	-5.1329083	-5.248633	PUG_PUG_001021
-11.662226	-24.685263	-5.1437993	-5.1539392	PUG_PUG_001022
-11.997782	-25.362547	-5.0265584	-5.2839994	PUG_PUG_001025
-11.368046	-24.22419	-5.1312866	-5.299306	PUG_PUG_001026
-12.089779	-25.660547	-5.201416	-5.414731	PUG_PUG_001027
-12.091104	-25.568346	-5.1921797	-5.2876024	PUG_PUG_001069
-2.5094547	-7.8532615	-5.9209795	-5.3421707	SSNZ_SSNZ_03180
-2.5736434	-7.8481646	-5.8864822	-5.300581	SSNZ_SSNZ_11493
-2.6205251	-7.79865	-5.7783947	-5.4002037	SSNZ_SSNZ_11494
-2.6024625	-7.863445	-5.72618	-5.360456	SSNZ_SSNZ_11495
-2.155806	-7.2328587	-6.005503	-5.328913	SSNZ_SSNZ_11496
-2.6202223	-7.866148	-5.789416	-5.351876	SSNZ_SSNZ_11497
-2.6140642	-7.8568177	-5.982512	-5.303371	SSNZ_SSNZ_03181
-2.2341142	-7.4457197	-5.953706	-5.3384933	SSNZ_SSNZ_07420
-2.639979	-7.845465	-5.8543663	-5.373371	SSNZ_SSNZ_11491
15.2729845	-4.3835382	-3.9481745	-5.5522842	WHIP_WHIP_09932
15.807661	-4.4050317	-4.0973296	-5.429991	WHIP_WHIP_09886
7.4022818	-11.403334	-5.1982102	-3.8470902	PEMB_PEMB_06681
-1.1624222	-0.055872865	-6.407686	-6.6856623	WOLF-Croatia_WOLF_24314
-0.5881508	0.23382336	-6.44482	-6.7122335	WOLF-Israel_WOLF_24315
-3.6642227	-0.6127874	-6.6884274	-6.4459915	GDJK_GDJK_24316
-3.7053194	-0.6335775	-6.6771007	-6.386984	GDJK_GDJK_24589
-1.2617215	-0.08730335	-6.5850005	-6.982394	WOLF-Italy_WOLF_24888
-5.3703403	-1.9466306	-5.51869	-6.741706	WOLF-China_WOLF_24889
-2.3421185	-0.65177697	-6.3835025	-6.835503	WOLF-Portugal_WOLF_24890
-5.2607803	-1.9284344	-5.4178424	-6.5297766	WOLF-Yellowstone_WOLF_24891
-0.83071315	0.112047724	-6.4947367	-6.759658	WOLF-India_WOLF_24892
-3.9271278	1.1617024	-4.416547	-4.887439	AMAL_AMAL_14509
-3.379189	1.2633383	-4.5252094	-5.322807	AMAL_AMAL_27127
-3.3851094	1.1041529	-4.3713765	-4.9246407	AMAL_AMAL_29540
-2.3769608	1.2154772	-4.764987	-5.679412	AMAL_AMAL_29541
-2.757445	1.2132375	-4.7303643	-5.307579	AMAL_AMAL_29542
-2.7919025	1.2484026	-4.5553246	-5.293456	AMAL_AMAL_29543
-3.7031188	1.1441307	-4.228975	-4.4599967	AMAL_AMAL_29544
-3.4714088	1.1875689	-4.5775237	-5.9176126	AMAL_AMAL_29545
-4.9574156	1.0842563	-4.1516004	-4.4911857	AMAL_AMAL_29546
-3.3412442	1.2329165	-4.2785597	-5.6668615	AMAL_AMAL_29547
7.1682496	-7.9998217	-5.5043273	-5.057337	AUSS_AUSS_11425
7.2156496	-8.122322	-5.4965663	-5.0074253	AUSS_AUSS_11428
7.302652	-8.180252	-5.476526	-5.1128445	AUSS_AUSS_11429
7.2459216	-8.020878	-5.3536057	-5.230478	AUSS_AUSS_13157
6.123381	-7.3032627	-5.4707556	-5.4506555	AUSS_AUSS_27104
7.2158356	-8.527006	-5.5532737	-4.9292736	AUSS_AUSS_27573
6.8536158	-7.5790057	-5.4201856	-5.411271	AUSS_AUSS_28454
7.1488805	-7.982256	-5.429732	-5.117969	AUSS_AUSS_28465
7.1712084	-8.084163	-5.474735	-5.106896	AUSS_AUSS_28472
7.175895	-8.143937	-5.383782	-4.9620624	AUSS_AUSS_07314
2.9740887	-2.299579	-5.7066727	-6.0230618	BMD_BMD_004667
2.9586341	-2.274589	-5.664019	-6.0661774	BMD_BMD_004679
2.920196	-2.2510097	-5.621334	-5.986051	BMD_BMD_004687
2.9563813	-2.294492	-5.6690865	-6.001462	BMD_BMD_000972
2.908566	-2.1991549	-5.6314116	-6.0178895	BMD_BMD_000983
0.9547347	-7.0300655	-5.989713	-5.482698	BRIT_BRIT_12727
0.90479463	-6.8683434	-5.9817066	-5.5118837	BRIT_BRIT_13150
0.7268494	-7.106076	-5.9595246	-5.4812393	BRIT_BRIT_27117
0.8853946	-6.930581	-5.8696427	-5.4500504	BRIT_BRIT_27137
0.86370677	-6.9383717	-5.9353757	-5.4554	BRIT_BRIT_28919
-14.952317	-14.398119	-5.4811654	-4.2592144	BSJI_BSJI_04208
20.320292	2.5337043	-5.4819655	-4.650319	BULD_BULD_03589
0.6758673	-24.732645	-5.2909126	-4.6454372	CKCS_CKCS_13193
0.6433197	-23.125397	-5.4120092	-4.654934	CKCS_CKCS_14520
0.6622319	-24.220192	-5.335629	-4.6951513	CKCS_CKCS_14911
0.5309346	-24.26678	-5.2905865	-4.644425	CKCS_CKCS_14912
0.4762477	-25.112234	-5.2390084	-4.744363	CKCS_CKCS_14913
0.73457694	-24.820467	-5.3168287	-4.680724	CKCS_CKCS_14916
0.44423166	-25.058527	-5.2565084	-4.696863	CKCS_CKCS_15286
0.517195	-24.641573	-5.266026	-4.6672196	CKCS_CKCS_27121
0.563208	-25.246876	-5.251908	-4.672333	CKCS_CKCS_07279
0.46537605	-24.866125	-5.312527	-4.662402	CKCS_CKCS_00952
27.56341	-12.724873	-4.59693	-4.9177055	DEER_DEER_28385
27.232862	-12.490189	-4.6024957	-4.819339	DEER_DEER_29531
27.64503	-12.766791	-4.5479074	-4.8289804	DEER_DEER_29532
27.55215	-12.700336	-4.479581	-4.8083677	DEER_DEER_29535
27.291042	-12.6410265	-4.551474	-4.813155	DEER_DEER_29536
27.798952	-12.845625	-4.596634	-4.874674	DEER_DEER_29537
26.935968	-12.387581	-4.569977	-4.9504766	DEER_DEER_29538
26.254644	-12.078861	-4.5524244	-4.91333	DEER_DEER_29539
27.417194	-12.627747	-4.515424	-4.764762	DEER_DEER_00569
26.075756	-12.008194	-4.556052	-4.950245	DEER_DEER_00571
0.34007135	-3.4744189	-5.720756	-4.8111963	DOBP_DOBP_01031
0.5786272	-10.763549	-5.669872	-5.2538853	ECKR_ECKR_27591
0.58246404	-10.911382	-5.66794	-5.2550917	ECKR_ECKR_28369
0.5867797	-10.86344	-5.6197276	-5.288063	ECKR_ECKR_28380
0.644728	-10.977665	-5.5771008	-5.230339	ECKR_ECKR_28473
0.6604022	-10.868405	-5.7606626	-5.2734613	ECKR_ECKR_28475
7.198545	0.36093932	-5.957129	-5.9670753	GLEN_GLEN_04246
7.7596283	0.41735846	-5.86539	-5.9696045	GLEN_GLEN_04249
7.6679792	0.4511531	-5.94565	-5.8996997	GLEN_GLEN_04250
7.801734	0.4044853	-5.926402	-6.0434947	GLEN_GLEN_04253
7.563258	0.440589	-5.933904	-6.040344	GLEN_GLEN_04257
7.767338	0.40027648	-5.982272	-6.1158304	GLEN_GLEN_04261
7.7568064	0.4582153	-5.9757934	-5.972975	GLEN_GLEN_04262
7.872222	0.41329962	-5.916993	-6.014078	GLEN_GLEN_04263
7.4948525	0.6575456	-5.6454344	-6.2024593	GLEN_GLEN_04266
0.75794065	-6.6036263	-5.9401894	-5.5801897	GSHP_GSHP_13151
0.7958216	-6.4133716	-6.070845	-5.6099434	GSHP_GSHP_15392
0.7928988	-6.58755	-6.1290984	-5.623483	GSHP_GSHP_15394
0.76190805	-6.4759574	-6.0002885	-5.5582347	GSHP_GSHP_27023
0.6309365	-6.7193832	-6.0077357	-5.582386	GSHP_GSHP_28771
0.7852328	-6.646268	-6.1589565	-5.55721	GSHP_GSHP_29548
0.78335005	-6.4908557	-6.11195	-5.5501065	GSHP_GSHP_29549
0.7417469	-6.43085	-5.8578625	-5.605191	GSHP_GSHP_29550
0.7690935	-6.481409	-6.019379	-5.562362	GSHP_GSHP_29551
0.7509271	-6.491258	-6.03695	-5.562198	GSHP_GSHP_03069
-6.93975	-3.30831	-5.2985673	-5.8100786	HUSK_HUSK_11480
-6.869871	-3.2151408	-5.364556	-5.8932	HUSK_HUSK_11487
-6.776859	-3.2461357	-5.0644956	-5.1190414	HUSK_HUSK_11490
-6.714737	-3.174784	-5.33236	-6.077943	HUSK_HUSK_14529
-6.797348	-3.1652865	-5.451563	-5.8432627	HUSK_HUSK_15872
-6.7620897	-3.2568758	-5.4939513	-5.9904356	HUSK_HUSK_15873
-6.8054247	-3.2068477	-5.3515625	-5.802761	HUSK_HUSK_28487
-6.8704796	-3.2869	-5.5169735	-5.958994	HUSK_HUSK_28925
-6.749337	-3.1931834	-5.431607	-5.794626	HUSK_HUSK_28926
-6.9715962	-3.2556674	-5.4681115	-5.839533	HUSK_HUSK_29464
2.5194013	-6.2937727	-5.82843	-5.6938057	IWSP_IWSP_27029
2.4271774	-6.3962493	-5.918805	-5.623601	IWSP_IWSP_27438
2.3419285	-5.760542	-6.021061	-5.662545	IWSP_IWSP_27560
2.5532007	-6.5110054	-5.9006386	-5.570466	IWSP_IWSP_28372
2.492157	-6.37966	-6.0500093	-5.618585	IWSP_IWSP_28373
2.46977	-6.3578386	-5.969752	-5.660723	IWSP_IWSP_07522
2.552495	-6.380656	-5.8188453	-5.640364	IWSP_IWSP_07556
2.5413961	-6.4085884	-5.8293386	-5.6297607	IWSP_IWSP_07569
2.518257	-6.4267607	-5.894442	-5.681243	IWSP_IWSP_07575
2.3625476	-6.2491636	-5.970507	-5.670168	IWSP_IWSP_07761
2.8781705	-0.8442077	-5.8097525	-5.8117714	LEON_LEON_15580
2.8771484	-0.889893	-5.794618	-5.7704163	LEON_LEON_20042
2.8802948	-1.1367137	-5.747345	-5.796345	LEON_LEON_20045
2.8475065	-0.8601119	-5.692581	-5.9232097	LEON_LEON_20046
2.8656583	-0.81231064	-5.73006	-5.75241	LEON_LEON_20093
2.9231582	-0.8687059	-5.865814	-5.6785965	LEON_LEON_20115
2.9155257	-0.8435349	-5.750175	-5.698522	LEON_LEON_20260
2.9204311	-0.84081334	-5.7346864	-5.676346	LEON_LEON_02215
2.8622522	-0.8291568	-5.629253	-5.57261	LEON_LEON_26916
2.934024	-0.83591026	-5.7244177	-5.702084	LEON_LEON_29552
9.33985	4.7045736	-6.555705	-5.738572	MBLT_MBLT_11463
8.64105	4.365181	-5.1722236	-4.9176254	MBLT_MBLT_11464
7.970606	3.987344	-5.5800166	-5.424835	MBLT_MBLT_11465
7.7325907	3.8920171	-5.331323	-5.0492563	MBLT_MBLT_11467
9.271232	4.762568	-5.1188884	-4.846709	MBLT_MBLT_11468
7.8897505	3.9632726	-5.2314596	-5.122991	MBLT_MBLT_11469
11.203837	5.693652	-5.8561277	-4.822103	MBLT_MBLT_11470
7.826654	3.9330266	-5.661762	-5.711919	MBLT_MBLT_11472
8.199898	4.1405845	-5.2206235	-5.063768	MBLT_MBLT_11473
8.608089	4.3192835	-5.5504847	-5.2408094	MBLT_MBLT_11474
-1.0889881	-13.247494	-4.834092	-4.826783	MPIN_MPIN_12866
-1.0629412	-13.242188	-4.614225	-4.7477455	MPIN_MPIN_12867
-0.9055735	-12.265905	-5.0624156	-4.8287735	MPIN_MPIN_12869
-1.1277322	-11.573465	-5.2892566	-4.9585056	MPIN_MPIN_12870
-1.0909935	-13.1444025	-4.8379083	-4.7971997	MPIN_MPIN_12872
-1.3441137	-13.347421	-4.6713347	-4.8320093	MPIN_MPIN_12873
-1.3260258	-13.259725	-4.712541	-4.8537664	MPIN_MPIN_12874
-1.1207539	-13.02475	-4.931291	-4.802722	MPIN_MPIN_12876
-1.041581	-12.979641	-5.060359	-4.8353353	MPIN_MPIN_12877
-1.110366	-12.888484	-5.0058575	-4.8499794	MPIN_MPIN_13229
-1.0671653	-8.201481	-5.464647	-4.700086	MPOO_MPOO_27223
-1.0797696	-8.426671	-5.550394	-4.6427035	MPOO_MPOO_27535
-1.1756132	-8.324734	-5.817442	-4.715743	MPOO_MPOO_28469
-1.1145841	-8.305479	-5.7726526	-4.686637	MPOO_MPOO_28478
-1.0406586	-8.498369	-5.5183764	-4.591466	MPOO_MPOO_28524
-1.0224928	-8.544094	-5.6497264	-4.557555	MPOO_MPOO_28525
-1.1546441	-8.343273	-5.8322144	-4.6140428	MPOO_MPOO_28526
-0.995299	-8.483437	-5.5605764	-4.6848297	MPOO_MPOO_28535
-1.077505	-8.423554	-5.545343	-4.622672	MPOO_MPOO_28538
-0.93402195	-8.1393795	-5.691144	-4.772686	MPOO_MPOO_28542
-5.753214	-24.237425	-4.7162175	-4.2950077	MSNZ_MSNZ_12928
-5.6335616	-21.777494	-5.0107446	-4.3973494	MSNZ_MSNZ_12929
-5.5733013	-23.060427	-4.8841105	-4.337736	MSNZ_MSNZ_12930
-5.8448305	-23.656036	-4.80922	-4.307478	MSNZ_MSNZ_24656
-5.7411203	-24.106663	-4.783848	-4.2655897	MSNZ_MSNZ_24692
-5.776285	-23.927677	-4.8337283	-4.2634907	MSNZ_MSNZ_24693
-5.7875195	-24.679657	-4.83297	-4.234875	MSNZ_MSNZ_25440
-5.8031178	-24.63532	-4.84099	-4.2333016	MSNZ_MSNZ_07530
-5.6025877	-23.148516	-4.8122687	-4.3376775	MSNZ_MSNZ_07671
-5.8440413	-24.446909	-4.743201	-4.2456236	MSNZ_MSNZ_07672
3.7643259	-3.8308647	-5.935657	-5.5663915	NEWF_NEWF_07312
12.842787	-7.6918645	-4.846403	-5.3730536	NOWT_NOWT_22253
12.855804	-7.544861	-4.8123035	-5.427007	NOWT_NOWT_24881
12.662918	-7.6695604	-4.6577725	-5.3631926	NOWT_NOWT_24883
12.8759	-7.7042613	-4.7997637	-5.376672	NOWT_NOWT_27060
12.599622	-7.648343	-4.728226	-5.3783627	NOWT_NOWT_27359
12.974294	-7.8151913	-4.767706	-5.3105288	NOWT_NOWT_27922
12.805238	-7.8122854	-4.8130546	-5.340259	NOWT_NOWT_04657
12.222606	-7.500139	-4.783265	-5.364784	NOWT_NOWT_07800
12.200214	-7.473733	-4.7706375	-5.366762	NOWT_NOWT_07973
12.883816	-7.7260504	-4.658124	-5.390477	NOWT_NOWT_08281
6.3605347	-6.6113873	-5.371284	-5.683072	OES_OES_005941
6.1851034	-6.5556674	-5.3466544	-5.666251	OES_OES_005944
6.1748247	-6.5201845	-5.3127766	-5.620858	OES_OES_005951
5.7414856	-6.0869756	-5.344975	-5.8401732	OES_OES_005954
6.201236	-6.5102835	-5.3591294	-5.755952	OES_OES_005957
6.282702	-6.491802	-5.365304	-5.7017293	OES_OES_005966
6.1895947	-6.5656376	-5.3574266	-5.726116	OES_OES_005984
6.3454103	-6.6211634	-5.4715405	-5.6806774	OES_OES_005990
6.3629537	-6.7570286	-5.369476	-5.7310405	OES_OES_006003
5.952359	-5.683774	-5.412757	-5.7610435	OES_OES_006014
