mean1	mean2	sd1	sd2	sampleID
2.063407	3.1212945	-4.376634	-3.677822	Armenian_armenia106
1.8326186	3.2399788	-4.3665843	-3.5914795	Armenian_armenia139
2.0040855	3.1879773	-4.3397827	-3.6371489	Armenian_armenia162
1.7828573	3.309216	-4.3922253	-3.6324434	Armenian_armenia176
2.0400677	3.1529717	-4.333162	-3.609406	Armenian_armenia191
1.7804967	3.2542942	-4.4058533	-3.6682968	Armenian_armenia279
1.9418018	3.2315466	-4.346753	-3.6277926	Armenian_armenia293
1.7753459	2.887981	-4.484934	-3.7366264	Armenian_armenia86
1.7913254	2.945363	-4.472401	-3.7351441	Armenian_armenia91
2.3326387	4.0892353	-4.061547	-3.4748154	Jew_Ashkenazi_AshkenaziJew5704
2.4150324	4.0087075	-4.04122	-3.4715142	Jew_Ashkenazi_AshkenaziJew5728
2.2755983	4.1519465	-4.0653567	-3.489942	Jew_Ashkenazi_AshkenaziJew5779
2.346974	4.0360565	-4.0430074	-3.456994	Jew_Ashkenazi_AshkenaziJew5782
2.4002469	4.0514193	-4.0261984	-3.458458	Jew_Ashkenazi_AshkenaziJew5783
2.143908	3.607986	-4.237422	-3.617085	Jew_Ashkenazi_AshkenaziJew5788
2.4236825	4.175213	-3.9927022	-3.4278846	Jew_Ashkenazi_AshkenaziJew5790
2.6988037	3.011714	-4.2066097	-3.6370983	Balkar_bal102
2.7147553	3.0557373	-4.2213407	-3.6307313	Balkar_bal124
2.6880462	2.99305	-4.240075	-3.6734188	Balkar_bal136
2.690452	2.6712842	-4.273863	-3.7898247	Balkar_bal22
2.5996463	2.8270748	-4.271567	-3.7241561	Balkar_bal41
2.9363146	3.0024323	-4.131583	-3.6638355	Balkar_bal42
2.6141682	2.988121	-4.2412024	-3.6551561	Balkar_bal45
2.659195	3.0319145	-4.179177	-3.649846	Balkar_bal50
2.824098	2.8841202	-4.200377	-3.7181525	Balkar_bal64
2.5876076	2.8499947	-4.292128	-3.7232814	Balkar_bal97
3.3592117	4.7621727	-3.5814667	-3.2871644	Basque_HGDP01357
3.8126032	5.545242	-3.2030368	-3.019383	Basque_HGDP01358
3.7977848	5.530574	-3.2195878	-3.0160995	Basque_HGDP01359
3.6152663	4.8862553	-3.4607806	-3.2221804	Basque_HGDP01360
3.4560585	4.67898	-3.5784655	-3.2786984	Basque_HGDP01362
3.8167915	5.5152016	-3.223061	-3.0424256	Basque_HGDP01363
3.6744022	5.3746266	-3.3259606	-3.0390148	Basque_HGDP01364
3.7378216	5.580921	-3.2408159	-3.013105	Basque_HGDP01365
3.905592	5.5305796	-3.2105536	-3.0381846	Basque_HGDP01366
3.766723	5.0043173	-3.378264	-3.1296616	Basque_HGDP01367
3.740582	5.354249	-3.314378	-3.0371156	Basque_HGDP01368
3.7663805	5.4905405	-3.2475696	-3.0199466	Basque_HGDP01370
3.8412142	5.5210357	-3.211503	-3.0119863	Basque_HGDP01371
3.7689002	5.39823	-3.2615561	-3.0298557	Basque_HGDP01373
3.8130653	5.666361	-3.1787221	-2.9966826	Basque_HGDP01374
3.5602512	5.046987	-3.4470575	-3.1397974	Basque_HGDP01375
3.7878144	5.5840797	-3.185644	-2.9887137	Basque_HGDP01377
3.8412735	5.549696	-3.184859	-3.0154338	Basque_HGDP01378
3.7696946	5.534112	-3.2054985	-3.0297163	Basque_HGDP01379
3.3782353	4.8560877	-3.5536568	-3.298983	Basque_HGDP01380
3.6549704	5.28354	-3.3326414	-3.076882	Basque_BAS22
3.6828253	5.6091194	-3.2494311	-3.003951	Basque_BAS25
3.7258296	5.68713	-3.2309804	-2.9815202	Basque_BAS27
3.7689433	5.58401	-3.2102728	-2.9899163	Basque_BAS28
3.446181	4.9577484	-3.5196815	-3.2443976	Basque_BAS30
3.8204439	5.7556934	-3.1628287	-2.974822	Basque_BAS31
3.432336	4.9601264	-3.4959676	-3.234684	Basque_BAS32
3.6678994	5.6537857	-3.2310734	-3.0108	Basque_BAS33
3.8542898	5.586648	-3.2026982	-2.9978106	Basque_BAS35
4.477569	4.321661	-3.2816367	-3.303857	Belarusian_bel110c
5.053459	4.393231	-3.0410569	-3.2906075	Belarusian_bel23s
4.953202	4.453927	-3.0032475	-3.2705107	Belarusian_bel30s
4.9410753	4.374277	-3.0550609	-3.283335	Belarusian_bel43s
4.9294696	4.254363	-3.1078417	-3.3116908	Belarusian_bel72c
4.4765306	4.4607944	-3.2430878	-3.2746804	Belarusian_bel82s
4.20626	3.6536584	-3.5173821	-3.5744286	Belarusian_bel8s
4.978239	4.2676697	-3.0926542	-3.3735952	Belarusian_bel93c
4.394436	3.6352444	-3.4394355	-3.5802999	Belarusian_belarusian23vp
4.824302	4.3653865	-3.1396585	-3.290955	Belarusian_belarusian47zp
3.3006382	4.127906	-3.7130313	-3.3856316	Bulgarian_BulgarianA1
3.5994732	4.076541	-3.654086	-3.3593898	Bulgarian_BulgarianA4
3.4840035	4.1445174	-3.653905	-3.326064	Bulgarian_BulgarianB1
3.3021004	4.1042233	-3.7648468	-3.3932855	Bulgarian_BulgarianB4
3.0702338	3.671523	-3.9216356	-3.5294108	Bulgarian_BulgarianC1
3.2544436	3.7049875	-3.885418	-3.5565333	Bulgarian_BulgarianD6
3.5696967	4.034772	-3.6457727	-3.3547852	Bulgarian_BulgarianE2
3.3513482	4.099511	-3.7135148	-3.3864155	Bulgarian_BulgarianF1
3.5688524	4.1323686	-3.6603456	-3.359899	Bulgarian_BulgarianF2
3.228648	4.0645237	-3.7610693	-3.3539598	Bulgarian_BulgarianH2
2.682329	2.9658139	-4.2256203	-3.6605256	Chechen_ch113
2.713738	2.9781651	-4.1801205	-3.6379905	Chechen_ch126
2.659064	2.9514623	-4.1666565	-3.608036	Chechen_ch16
2.7895021	3.0562859	-4.1330376	-3.6118727	Chechen_ch174
2.744298	3.111762	-4.1360273	-3.627038	Chechen_ch179
2.663665	3.0239356	-4.213637	-3.6520886	Chechen_ch193
2.8555918	2.8995206	-4.143965	-3.7312794	Chechen_ch21
2.6716154	2.9688437	-4.1882877	-3.656455	Chechen_ch3
2.642469	2.9027693	-4.2016444	-3.7159953	Chechen_ch31
6.1651387	3.047513	-3.001496	-3.7962105	Chuvash_Chuvash13
6.067641	3.1370902	-3.015363	-3.7280793	Chuvash_Chuvash20
6.0804267	3.0704477	-3.0676737	-3.71944	Chuvash_Chuvash22
5.7910237	3.0127091	-3.1704059	-3.754091	Chuvash_Chuvash24
5.979154	3.467666	-2.9780388	-3.6420264	Chuvash_Chuvash25
5.8358655	3.1806493	-3.073746	-3.6755717	Chuvash_Chuvash26
6.1823487	3.1708643	-3.032733	-3.7425115	Chuvash_Chuvash29
5.8072696	3.156279	-3.122223	-3.7785072	Chuvash_Chuvash31
5.5831776	2.9252222	-3.2826881	-3.9001424	Chuvash_Chuvash33
5.1377597	2.7330956	-3.4258895	-3.8891928	Chuvash_Chuvash37
3.7930286	4.797292	-3.4158976	-3.228094	Croatian_CRO103
3.50906	4.270623	-3.6651313	-3.3987937	Croatian_CRO107
3.786595	4.9054375	-3.4043243	-3.1610186	Croatian_CRO153
3.8858752	4.8704786	-3.3565106	-3.2022743	Croatian_CRO31
3.9502864	4.8118496	-3.3279805	-3.1816077	Croatian_CRO41
3.514418	4.4470787	-3.596008	-3.3673093	Croatian_CRO47
3.757882	4.7985277	-3.441597	-3.2304306	Croatian_CRO48
3.925142	4.9081593	-3.3537314	-3.1930394	Croatian_CRO53
3.5863404	4.75473	-3.5224378	-3.262046	Croatian_CRO66
3.8739052	4.989916	-3.3078122	-3.1539216	Croatian_CRO93
1.832983	3.5723546	-4.307579	-3.6191463	Cypriot_CYP19
1.9100796	3.8750205	-4.198989	-3.5519538	Cypriot_CYP2
2.0025125	3.8329616	-4.2097483	-3.5558133	Cypriot_CYP5
2.1618483	3.9059253	-4.1607256	-3.5395474	Cypriot_Cyprus13AJ19
1.806011	3.6755393	-4.275137	-3.6031947	Cypriot_Cyprus21AJ19
2.0593162	3.9259462	-4.168485	-3.4951594	Cypriot_Cyprus22AJ19
1.9840283	3.557417	-4.2902575	-3.6040947	Cypriot_Cyprus24AJ19
1.6745807	3.7630608	-4.2828937	-3.5648723	Cypriot_Cyprus2AJ19
4.3471313	4.3722305	-3.2966826	-3.28474	Czech_NA15724
4.423407	4.4288893	-3.2729788	-3.2650833	Czech_NA15725
4.3778315	4.428448	-3.3098474	-3.3022428	Czech_NA15726
4.0880966	3.9544034	-3.535685	-3.467183	Czech_NA15727
4.492111	4.4858093	-3.2150228	-3.2353716	Czech_NA15728
3.863596	3.8333793	-3.6312923	-3.4844098	Czech_NA15729
4.1031413	4.400621	-3.3741388	-3.2928126	Czech_NA15730
4.4527235	4.4186525	-3.241396	-3.2937036	Czech_NA15731
4.6744237	4.349573	-3.2076995	-3.2903452	Czech_NA15732
4.5011363	4.319997	-3.2969847	-3.2912369	Czech_NA15733
1.640831	3.5514247	-4.390185	-3.6423836	Druze_HGDP00557
1.4519128	3.260748	-4.4917746	-3.728263	Druze_HGDP00558
1.707384	3.5399928	-4.3343616	-3.5991416	Druze_HGDP00559
1.5955267	3.5028732	-4.393407	-3.6522427	Druze_HGDP00560
1.6479883	3.6258557	-4.3267303	-3.6231012	Druze_HGDP00561
1.6303916	3.4728804	-4.37322	-3.6195378	Druze_HGDP00562
1.5576357	3.6289537	-4.3147264	-3.603305	Druze_HGDP00563
1.5918852	3.5062892	-4.3928337	-3.6406987	Druze_HGDP00564
1.5486583	3.5071168	-4.3858404	-3.6534243	Druze_HGDP00565
1.6103706	3.610539	-4.3628917	-3.6243973	Druze_HGDP00566
1.5579776	3.5491378	-4.3821235	-3.6262488	Druze_HGDP00567
1.5725201	3.327711	-4.4552875	-3.700669	Druze_HGDP00568
1.5559218	3.6389465	-4.3560095	-3.6580086	Druze_HGDP00569
1.5209358	3.1407676	-4.4904985	-3.733633	Druze_HGDP00571
1.4809241	3.41123	-4.4640727	-3.6865203	Druze_HGDP00572
1.7541866	3.2628443	-4.3985586	-3.714159	Druze_HGDP00573
1.5363002	3.4069347	-4.420378	-3.6417077	Druze_HGDP00574
1.6850681	3.4827774	-4.340955	-3.6062193	Druze_HGDP00575
1.4925122	3.4252868	-4.4522753	-3.673523	Druze_HGDP00577
1.3374572	3.2263026	-4.4933243	-3.7012248	Druze_HGDP00578
1.6326835	3.699552	-4.314685	-3.6222823	Druze_HGDP00579
1.6829439	3.2495713	-4.395031	-3.6917133	Druze_HGDP00580
1.6187193	3.567473	-4.351284	-3.627139	Druze_HGDP00582
1.623056	3.4299712	-4.404961	-3.6459455	Druze_HGDP00583
1.2902564	3.0195682	-4.600016	-3.8090682	Druze_HGDP00584
1.5693927	3.6088033	-4.3437634	-3.6079423	Druze_HGDP00586
1.6213809	3.6588044	-4.3392916	-3.6201434	Druze_HGDP00587
1.4938518	3.3846924	-4.4474483	-3.6454048	Druze_HGDP00588
1.6134549	3.509286	-4.358317	-3.6332679	Druze_HGDP00591
1.6017753	3.6023257	-4.381262	-3.648498	Druze_HGDP00594
1.6229106	3.381227	-4.3951216	-3.6263654	Druze_HGDP00595
1.5057256	3.2213395	-4.4438033	-3.703606	Druze_HGDP00597
1.4980481	3.5319395	-4.3948636	-3.6552856	Druze_HGDP00598
1.7361907	3.5033698	-4.3361106	-3.6153862	Druze_HGDP00599
1.6552395	3.64247	-4.318147	-3.599218	Druze_HGDP00600
1.407382	3.1953123	-4.5070558	-3.724986	Druze_HGDP00601
1.7613534	3.5966306	-4.318674	-3.5893373	Druze_HGDP00602
1.6473231	3.6289985	-4.3479567	-3.6201434	Druze_HGDP00604
1.6090735	3.6310394	-4.3740597	-3.683968	Druze_HGDP00606
4.0748615	4.027832	-3.4891212	-3.4352212	English_HG00160
4.1693587	4.352758	-3.4090075	-3.2468252	English_HG00231
4.27311	4.5317163	-3.2713666	-3.2154312	English_HG00232
3.9333727	4.555008	-3.4065268	-3.2721257	English_HG00233
3.881897	4.00797	-3.5854726	-3.4519734	English_HG00234
4.323064	4.644657	-3.2266603	-3.178186	English_HG00126
4.1857643	4.501534	-3.303763	-3.25568	English_HG00128
4.1773076	4.5897446	-3.3066566	-3.2399697	English_HG00129
4.118666	4.5939026	-3.2955651	-3.205138	English_HG00130
4.269618	4.5431643	-3.2604864	-3.2315645	English_HG00131
5.3117094	4.534794	-2.928619	-3.2805908	Estonian_Est358
4.4673634	3.8608253	-3.4011822	-3.4925976	Estonian_Est372
5.3770785	4.497537	-2.876915	-3.269921	Estonian_Est375
5.1241913	4.4678555	-2.9700766	-3.281538	Estonian_Est377
5.2794175	3.8481984	-3.100383	-3.5476198	Estonian_Est380
5.4148083	4.4509745	-2.9245548	-3.303639	Estonian_Est391
5.4637794	4.5569334	-2.8622272	-3.2543302	Estonian_Est393
4.8727193	4.2190847	-3.1599383	-3.3475897	Estonian_Est394
5.160981	4.3957276	-2.9992743	-3.3167381	Estonian_Est397
5.1166234	4.402758	-2.9783416	-3.2599587	Estonian_Est400
5.93634	4.2693524	-2.7361217	-3.3354259	Finnish_HG00171
5.62606	4.2493935	-2.85183	-3.365574	Finnish_HG00173
4.7995014	3.798174	-3.291572	-3.5624683	Finnish_HG00174
5.358888	3.974758	-3.0713348	-3.470118	Finnish_HG00182
5.606402	4.166312	-2.928101	-3.3694544	Finnish_HG00183
4.8617268	4.0216284	-3.260626	-3.424751	Finnish_HG00190
5.3732977	4.127245	-2.9803052	-3.4048283	Finnish_HG00266
4.155356	4.565522	-3.3533914	-3.2554016	French_HGDP00511
3.533995	4.525438	-3.593815	-3.2908232	French_HGDP00512
3.6708972	4.5427465	-3.5191164	-3.2343347	French_HGDP00513
4.0260158	4.5996084	-3.3327606	-3.1956584	French_HGDP00514
3.898245	4.8017635	-3.3793437	-3.2003787	French_HGDP00515
3.6753392	4.3637114	-3.5204644	-3.2856812	French_HGDP00516
3.8033895	4.5937405	-3.430308	-3.2651744	French_HGDP00517
3.9505777	4.686617	-3.354989	-3.2168808	French_HGDP00518
4.2248425	4.624239	-3.333149	-3.2366238	French_HGDP00519
3.8572493	4.6840053	-3.3985357	-3.177869	French_HGDP00522
3.8781152	4.570493	-3.4631093	-3.2324908	French_HGDP00523
3.6619883	4.7911587	-3.4648464	-3.193264	French_HGDP00524
3.776546	4.5193787	-3.4955192	-3.2318354	French_HGDP00525
4.068166	4.62205	-3.3349385	-3.2081568	French_HGDP00526
3.978411	4.5514593	-3.397782	-3.2587385	French_HGDP00527
3.741238	4.4851537	-3.49902	-3.2587004	French_HGDP00528
3.4212034	3.9364452	-3.7476773	-3.4509554	French_HGDP00529
3.4803014	4.4616847	-3.594548	-3.3559017	French_HGDP00531
3.813625	3.96494	-3.5942545	-3.446648	French_HGDP00533
3.8193395	4.5436845	-3.5120163	-3.2843256	French_HGDP00534
4.2053466	4.5345135	-3.3233504	-3.2326846	French_HGDP00535
3.3568587	4.5721345	-3.6351755	-3.2572136	French_HGDP00536
3.4882426	4.015925	-3.7245235	-3.4168944	French_HGDP00537
3.9658756	4.772106	-3.3441153	-3.19658	French_HGDP00538
3.734726	4.7174506	-3.468705	-3.259584	French_HGDP00539
4.216994	4.6631556	-3.2939491	-3.2255082	French_French23812
3.8230512	4.5678005	-3.472881	-3.2218652	French_French23814
3.361668	4.278262	-3.660098	-3.3308105	French_French23821
4.131083	4.5934505	-3.3593895	-3.2256756	French_French23830
4.341916	4.595685	-3.298181	-3.2068372	French_French23833
4.190781	4.656381	-3.2797348	-3.2638378	French_French23862
3.9557474	4.4946766	-3.4335103	-3.2636218	French_French23915
3.8456314	4.6654606	-3.4084203	-3.2270403	French_French23919
4.326349	4.5590916	-3.2953713	-3.2555552	French_French23989
4.0206466	4.68004	-3.349106	-3.1724834	French_French24061
3.7872672	4.6616573	-3.4236069	-3.2346246	French_French24075
3.6953094	4.4448133	-3.534699	-3.2658403	French_French24076
4.354786	4.665143	-3.208488	-3.2204018	French_French24090
4.1513805	4.7018366	-3.314664	-3.192947	French_French24118
3.9029076	4.095507	-3.555688	-3.4677749	French_French24120
3.49122	3.9205868	-3.7153006	-3.4538908	French_French24124
3.5977476	4.3261228	-3.563139	-3.3433106	French_French24144
3.4161203	3.9724917	-3.752142	-3.4292402	French_French24148
3.5893402	3.986363	-3.6793852	-3.4828348	French_French24178
3.867435	3.8983088	-3.6260371	-3.4657807	French_French24247
3.8822	4.0306907	-3.6058805	-3.4268832	French_French24381
4.171314	4.6961713	-3.2774189	-3.223802	French_French24400
3.9011075	4.567741	-3.424819	-3.2248704	French_French24408
3.7586615	4.43607	-3.5279684	-3.2873018	French_French24433
4.015925	4.4354997	-3.4036665	-3.2435675	French_French24434
3.801672	4.4260945	-3.488456	-3.2894416	French_French24437
3.6106503	3.9531174	-3.6536193	-3.41027	French_French24690
3.854315	4.4416456	-3.491359	-3.2897792	French_French24817
3.9414375	4.6921053	-3.3769484	-3.1956937	French_French25068
3.5325882	5.239455	-3.3946192	-3.0940158	French_SouthFrench1112
3.6478324	5.22649	-3.3682752	-3.093814	French_SouthFrench1323
3.6887684	5.3672895	-3.3311617	-3.1160178	French_SouthFrench3068
3.6682575	5.2364793	-3.3555892	-3.126089	French_SouthFrench3326
3.604814	5.317649	-3.3449187	-3.1174326	French_SouthFrench3947
3.5917866	5.279431	-3.3361964	-3.101396	French_SouthFrench3951
3.3058872	4.6059403	-3.6356652	-3.3069723	French_SouthFrench4018
1.8052933	3.3451495	-4.375858	-3.6689339	Jew_Georgian_GeorgianJew1577
1.5752891	2.889474	-4.5354996	-3.7492063	Jew_Georgian_GeorgianJew1594
1.7661952	2.9830453	-4.4846992	-3.707154	Jew_Georgian_GeorgianJew1607
1.6948919	3.1215281	-4.4291086	-3.655683	Jew_Georgian_GeorgianJew1654
1.7301997	3.1627755	-4.438253	-3.6542847	Jew_Georgian_GeorgianJew1671
1.7641476	3.0801864	-4.425352	-3.6856718	Jew_Georgian_GeorgianJew1883
1.853772	3.2227929	-4.391539	-3.6571383	Jew_Georgian_GeorgianJew1971
2.2727342	3.0576973	-4.2767963	-3.6413357	Georgian_mg22
2.0587301	3.0521872	-4.3398976	-3.631708	Georgian_mg23
2.199996	2.9502246	-4.3402286	-3.66042	Georgian_mg27
2.1141253	3.085136	-4.3145046	-3.6159596	Georgian_mg31
2.0369477	2.7809787	-4.454385	-3.7424614	Georgian_mg34
2.263904	2.9475417	-4.3081775	-3.6490028	Georgian_mg40
2.2805285	2.890267	-4.332042	-3.7333272	Georgian_mg43
2.2731566	3.063115	-4.349534	-3.6342947	Georgian_mg47
2.2579021	3.0103605	-4.3083653	-3.6180308	Georgian_mg49
2.1767268	2.9917154	-4.3323655	-3.6442807	Georgian_mg62
3.0595608	4.19705	-3.8054814	-3.3766742	Greek_GREEKGRALPOP10
2.9443412	4.2543297	-3.793346	-3.3769705	Greek_GREEKGRALPOP11
2.813777	4.143077	-3.9061723	-3.3708863	Greek_GREEKGRALPOP12
2.8364234	4.319386	-3.8427238	-3.370826	Greek_GREEKGRALPOP13
2.766716	4.309243	-3.8736506	-3.3868256	Greek_GREEKGRALPOP14
2.8933983	4.198348	-3.8455102	-3.3763456	Greek_GREEKGRALPOP15
2.7385828	3.7790537	-4.0108547	-3.502961	Greek_GREEKGRALPOP16
2.9041808	4.203291	-3.837445	-3.389841	Greek_GREEKGRALPOP17
2.893008	4.3143997	-3.7910285	-3.337554	Greek_GREEKGRALPOP18
2.9253085	4.4288273	-3.7936957	-3.3503985	Greek_GREEKGRALPOP3
2.984128	4.2260113	-3.8274539	-3.3676674	Greek_GREEKGRALPOP4
2.7055497	3.7125123	-4.01965	-3.5296154	Greek_GREEKGRALPOP5
3.0905516	4.3617373	-3.7645953	-3.3581572	Greek_GREEKGRALPOP8
2.9639747	4.33735	-3.7597656	-3.3275816	Greek_GREEKGRALPOP9
2.7265105	4.1339016	-3.9093204	-3.4253693	Greek_NA17372
2.9861803	4.246816	-3.8253999	-3.3450398	Greek_NA17373
2.0395842	3.4687424	-4.276896	-3.5692825	Greek_NA17374
2.645998	3.5881639	-4.0597982	-3.5357604	Greek_NA17375
2.1595578	3.5126529	-4.284223	-3.644199	Greek_NA17376
3.01082	4.1671495	-3.842249	-3.3844664	Greek_NA17377
4.137325	4.409402	-3.3669934	-3.2974854	Hungarian_NA15199
4.204257	4.2324853	-3.4104848	-3.3267512	Hungarian_NA15200
3.8822806	4.341482	-3.5135727	-3.2994528	Hungarian_NA15201
4.372662	4.5039954	-3.292234	-3.2709603	Hungarian_NA15202
4.2190127	4.271153	-3.3588138	-3.3081298	Hungarian_NA15203
3.690761	3.830964	-3.6730642	-3.5104706	Hungarian_NA15204
4.255205	4.4179335	-3.2922986	-3.2608225	Hungarian_NA15205
4.187799	4.5130963	-3.3455381	-3.2502992	Hungarian_NA15206
4.097814	4.0573645	-3.478976	-3.3534844	Hungarian_NA15207
4.1406794	4.4319687	-3.3393104	-3.254347	Hungarian_NA15208
3.9226456	3.8479033	-3.594883	-3.5123997	Hungarian_HungarianC5
3.8388135	4.1026716	-3.5530372	-3.3176405	Hungarian_HungarianD1
4.2193384	4.3434277	-3.3478808	-3.2738564	Hungarian_HungarianE5
4.282308	4.2966175	-3.3259466	-3.2951546	Hungarian_HungarianH3
4.2297263	4.186266	-3.4047678	-3.3466794	Hungarian_hungary15
4.363609	4.3607607	-3.3000832	-3.280211	Hungarian_hungary20
3.638753	3.7666116	-3.6995602	-3.5298572	Hungarian_hungary2
3.707256	3.7980442	-3.6829553	-3.4989502	Hungarian_hungary3
4.096274	4.220853	-3.4551013	-3.3430104	Hungarian_hungary6
4.2516456	4.2346406	-3.3475485	-3.3527403	Hungarian_hungary7
4.811602	4.788327	-3.0358431	-3.1735501	Icelandic_NA15755
4.5628037	4.66037	-3.1489587	-3.2144682	Icelandic_NA15756
4.479366	4.462907	-3.1847591	-3.2029133	Icelandic_NA15757
4.35469	4.4387865	-3.288042	-3.2630286	Icelandic_NA15758
4.6037083	4.6556344	-3.1376019	-3.193287	Icelandic_NA15759
4.084133	3.9011698	-3.5399551	-3.480873	Icelandic_NA15760
4.4417562	4.4887943	-3.2638624	-3.2650886	Icelandic_NA15761
4.704288	4.6029797	-3.134262	-3.225815	Icelandic_NA15762
4.6026444	4.546942	-3.176206	-3.2036023	Icelandic_NA15763
4.5069776	4.5482516	-3.1940544	-3.2054574	Icelandic_NA15764
4.198919	3.9731388	-3.4792871	-3.4753747	Icelandic_NA15765
4.662746	4.622253	-3.0926058	-3.1926556	Icelandic_NA15766
1.8002825	2.4491057	-4.5671415	-3.8163514	Iranian_iran11
1.8746362	2.4970632	-4.534819	-3.8458223	Iranian_iran14
1.9294138	2.5988765	-4.480105	-3.741436	Iranian_iran16
1.7442524	2.4164126	-4.577595	-3.7968576	Iranian_iran17
1.8631577	2.6815908	-4.470851	-3.7393315	Iranian_iran19
1.9215351	2.523321	-4.533524	-3.8157144	Iranian_iran20
1.8097415	2.4915574	-4.5453925	-3.8030033	Iranian_iran2
1.6090279	2.5693731	-4.5941653	-3.7712214	Iranian_iran3
1.8779069	2.733254	-4.471527	-3.7156749	Iranian_PV029
1.5818392	2.413835	-4.5936522	-3.803687	Iranian_PV030
1.5328497	2.1463609	-4.6327143	-3.8406613	Iranian_PV031
1.6868579	2.4542923	-4.5885553	-3.7972617	Iranian_PV032
1.8326799	2.5259416	-4.5515447	-3.770437	Iranian_PV033
1.7299916	2.5957816	-4.53898	-3.773517	Iranian_PV034
1.8818489	2.5490973	-4.4783754	-3.7219515	Iranian_PV035
1.2859793	2.235334	-4.7168655	-3.8792987	Iranian_PV036
1.4542894	2.4646888	-4.619816	-3.8010795	Iranian_PV037
1.8083918	2.4236124	-4.5716944	-3.7900162	Iranian_PV038
1.6655595	2.3177085	-4.601651	-3.8001263	Iranian_PV019
1.8302513	2.733172	-4.4505906	-3.7297974	Iranian_PV020
1.7452894	2.317954	-4.6034307	-3.8313584	Iranian_PV021
1.8223262	2.49262	-4.5428605	-3.755031	Iranian_PV022
1.7127799	2.434071	-4.545044	-3.7716086	Iranian_PV023
1.841366	2.456916	-4.546605	-3.776517	Iranian_PV024
1.7342523	2.4716873	-4.5649858	-3.770031	Iranian_PV025
1.6796558	2.315806	-4.5457335	-3.787088	Iranian_PV026
1.6808283	2.3069284	-4.6071496	-3.8236992	Iranian_PV027
1.7326925	2.4324934	-4.5978594	-3.7714248	Iranian_PV028
1.6865782	2.4515252	-4.5437264	-3.7783105	Iranian_PV009
1.6360711	2.6154792	-4.594402	-3.791985	Iranian_PV010
1.7397234	2.6738014	-4.491107	-3.7359576	Iranian_PV011
1.5734315	2.5254183	-4.57956	-3.7582886	Iranian_PV012
1.6628749	2.4158492	-4.632884	-3.843411	Iranian_PV013
1.9531473	2.7860813	-4.4441257	-3.6991048	Iranian_PV014
1.5428597	2.507569	-4.628595	-3.8003802	Iranian_PV015
1.7591449	2.8735135	-4.4779835	-3.7359984	Iranian_PV016
1.8407682	2.6681526	-4.516446	-3.7321548	Iranian_PV017
1.8512478	2.7713432	-4.468975	-3.7141285	Iranian_PV018
1.6393793	2.1906874	-4.6184864	-3.8650918	Iranian_Bandari_PV001
0.23548092	1.4730036	-5.016401	-3.9320607	Iranian_Bandari_PV002
1.3128864	2.045512	-4.7441525	-3.8594193	Iranian_Bandari_PV003
1.3092586	1.8107073	-4.7361484	-3.8769357	Iranian_Bandari_PV004
1.5476631	1.9224312	-4.6868753	-3.889358	Iranian_Bandari_PV005
1.0441873	2.2181826	-4.802531	-3.9141948	Iranian_Bandari_PV006
1.2197455	1.7203085	-4.8314066	-3.9519253	Iranian_Bandari_PV007
1.3573538	1.9561315	-4.712923	-3.9103985	Iranian_Bandari_PV008
1.497092	2.9146662	-4.539912	-3.7143247	Jew_Iranian_IranianJew1132
1.658709	3.0861986	-4.4582243	-3.6708724	Jew_Iranian_IranianJew1143
1.6456571	3.1232803	-4.451312	-3.6540966	Jew_Iranian_IranianJew1159
1.6432225	3.142979	-4.4723	-3.723372	Jew_Iranian_IranianJew1409
1.6258236	3.2793248	-4.449531	-3.6542118	Jew_Iranian_IranianJew1513
1.7349253	3.3052053	-4.411049	-3.643296	Jew_Iranian_IranianJew1556
1.7199682	2.9230635	-4.4681435	-3.6831076	Jew_Iranian_IranianJew1557
1.6700689	3.1412072	-4.4208126	-3.671412	Jew_Iranian_IranianJew1832
1.4565635	2.7258732	-4.5857687	-3.7654986	Jew_Iranian_IranianJew1845
1.6283182	3.2425866	-4.4464703	-3.653054	Jew_iraqi_IraqiJew1417
1.6118104	3.2263963	-4.4730015	-3.665175	Jew_iraqi_IraqiJew1430
1.4182466	2.8727407	-4.571294	-3.7515824	Jew_iraqi_IraqiJew1771
1.636457	3.3046494	-4.399145	-3.6303084	Jew_iraqi_IraqiJew4061
1.6166121	3.2132368	-4.4632215	-3.69074	Jew_iraqi_IraqiJew4241
1.567239	3.233319	-4.490812	-3.6776106	Jew_iraqi_IraqiJew4291
3.0364032	3.9749281	-3.8873446	-3.450053	Italian_North_HGDP01147
3.2453632	4.7201853	-3.6168432	-3.245653	Italian_North_HGDP01151
3.0384417	4.591177	-3.6907644	-3.2740912	Italian_North_HGDP01152
3.10752	4.673369	-3.6888604	-3.2842968	Italian_North_HGDP01153
3.0260305	4.4859495	-3.7550933	-3.3087177	Italian_North_HGDP01155
2.8709848	3.9976554	-3.9118462	-3.448119	Italian_North_HGDP01156
3.1331568	4.550951	-3.681487	-3.2743974	Italian_North_HGDP01157
3.2593246	4.5375795	-3.6716132	-3.2750819	Italian_North_HGDP01171
3.128432	4.4646797	-3.725128	-3.3082104	Italian_North_HGDP01172
2.9273515	4.1428466	-3.8692787	-3.421	Italian_North_HGDP01173
3.073456	4.6341796	-3.6793869	-3.2918925	Italian_North_HGDP01174
